Plant Name,Updated Time,Time Zone,Production Power(W),Consumption Power(W),Grid Power(W),Purchasing Power(W),Feed-in Power(W),Battery Power(W),Charging Power(W),Discharging Power(W),SoC(%)
Inverex Backup 6kW,2024/11/14 07:25,UTC+05:00,259.0,819.0,1366.0,1366.0,,-766.0,-766.0,,91.0
Inverex Backup 6kW,2024/11/14 07:30,UTC+05:00,330.0,816.0,1367.0,1367.0,,-863.0,-863.0,,92.0
Inverex Backup 6kW,2024/11/14 07:35,UTC+05:00,416.0,831.0,1389.0,1389.0,,-940.0,-940.0,,94.0
Inverex Backup 6kW,2024/11/14 07:40,UTC+05:00,488.0,1005.0,1573.0,1573.0,,-1021.0,-1021.0,,95.0
Inverex Backup 6kW,2024/11/14 07:45,UTC+05:00,564.0,807.0,1381.0,1381.0,,-1103.0,-1103.0,,96.0
Inverex Backup 6kW,2024/11/14 07:50,UTC+05:00,641.0,983.0,1557.0,1557.0,,-1184.0,-1184.0,,98.0
Inverex Backup 6kW,2024/11/14 07:55,UTC+05:00,725.0,1129.0,1709.0,1709.0,,-1270.0,-1270.0,,100.0
Inverex Backup 6kW,2024/11/14 08:05,UTC+05:00,843.0,986.0,1211.0,1211.0,,-1056.0,-1056.0,,100.0
Inverex Backup 6kW,2024/11/14 08:10,UTC+05:00,936.0,1009.0,992.0,992.0,,-924.0,-924.0,,100.0
Inverex Backup 6kW,2024/11/14 08:15,UTC+05:00,1014.0,3181.0,3013.0,3013.0,,-861.0,-861.0,,100.0
Inverex Backup 6kW,2024/11/14 08:20,UTC+05:00,1111.0,3175.0,2890.0,2890.0,,-829.0,-829.0,,100.0
Inverex Backup 6kW,2024/11/14 08:25,UTC+05:00,1218.0,3083.0,2687.0,2687.0,,-815.0,-815.0,,100.0
Inverex Backup 6kW,2024/11/14 08:30,UTC+05:00,1310.0,3276.0,2784.0,2784.0,,-810.0,-810.0,,100.0
Inverex Backup 6kW,2024/11/14 08:40,UTC+05:00,1410.0,3314.0,2717.0,2717.0,,-802.0,-802.0,,100.0
Inverex Backup 6kW,2024/11/14 08:45,UTC+05:00,1495.0,3148.0,2465.0,2465.0,,-802.0,-802.0,,100.0
Inverex Backup 6kW,2024/11/14 08:50,UTC+05:00,1678.0,2994.0,2139.0,2139.0,,-801.0,-801.0,,100.0
Inverex Backup 6kW,2024/11/14 08:55,UTC+05:00,2015.0,3247.0,2055.0,2055.0,,-804.0,-804.0,,100.0
Inverex Backup 6kW,2024/11/14 09:00,UTC+05:00,2165.0,3327.0,1972.0,1972.0,,-808.0,-808.0,,100.0
Inverex Backup 6kW,2024/11/14 09:05,UTC+05:00,2277.0,4377.0,2928.0,2928.0,,-812.0,-812.0,,100.0
Inverex Backup 6kW,2024/11/14 09:10,UTC+05:00,2394.0,4517.0,2957.0,2957.0,,-818.0,-818.0,,100.0
Inverex Backup 6kW,2024/11/14 09:15,UTC+05:00,2459.0,4497.0,2876.0,2876.0,,-819.0,-819.0,,100.0
Inverex Backup 6kW,2024/11/14 09:25,UTC+05:00,2565.0,4501.0,2776.0,2776.0,,-818.0,-818.0,,100.0
Inverex Backup 6kW,2024/11/14 09:30,UTC+05:00,2676.0,4270.0,2441.0,2441.0,,-826.0,-826.0,,100.0
Inverex Backup 6kW,2024/11/14 09:35,UTC+05:00,2799.0,4423.0,2485.0,2485.0,,-828.0,-828.0,,100.0
Inverex Backup 6kW,2024/11/14 09:40,UTC+05:00,2906.0,4261.0,2211.0,2211.0,,-832.0,-832.0,,100.0
Inverex Backup 6kW,2024/11/14 09:45,UTC+05:00,2992.0,4320.0,2187.0,2187.0,,-836.0,-836.0,,100.0
Inverex Backup 6kW,2024/11/14 09:50,UTC+05:00,3085.0,4255.0,2039.0,2039.0,,-842.0,-842.0,,100.0
Inverex Backup 6kW,2024/11/14 09:55,UTC+05:00,3177.0,4463.0,2163.0,2163.0,,-847.0,-847.0,,100.0
Inverex Backup 6kW,2024/11/14 10:00,UTC+05:00,3253.0,4767.0,2404.0,2404.0,,-851.0,-851.0,,100.0
Inverex Backup 6kW,2024/11/14 10:10,UTC+05:00,3337.0,4799.0,2359.0,2359.0,,-856.0,-856.0,,100.0
Inverex Backup 6kW,2024/11/14 10:15,UTC+05:00,3371.0,4633.0,2170.0,2170.0,,-865.0,-865.0,,100.0
Inverex Backup 6kW,2024/11/14 10:20,UTC+05:00,3473.0,4567.0,2010.0,2010.0,,-865.0,-865.0,,100.0
Inverex Backup 6kW,2024/11/14 10:25,UTC+05:00,3645.0,3580.0,861.0,861.0,,-874.0,-874.0,,100.0
Inverex Backup 6kW,2024/11/14 10:30,UTC+05:00,3835.0,3369.0,475.0,475.0,,-876.0,-876.0,,100.0
Inverex Backup 6kW,2024/11/14 10:35,UTC+05:00,3997.0,3532.0,489.0,489.0,,-880.0,-880.0,,100.0
Inverex Backup 6kW,2024/11/14 10:40,UTC+05:00,4024.0,4681.0,1633.0,1633.0,,-885.0,-885.0,,100.0
Inverex Backup 6kW,2024/11/14 10:45,UTC+05:00,4084.0,4673.0,1576.0,1576.0,,-886.0,-886.0,,100.0
Inverex Backup 6kW,2024/11/14 10:55,UTC+05:00,4141.0,4233.0,1081.0,1081.0,,-890.0,-890.0,,100.0
Inverex Backup 6kW,2024/11/14 11:00,UTC+05:00,4207.0,4263.0,1049.0,1049.0,,-902.0,-902.0,,100.0
Inverex Backup 6kW,2024/11/14 11:05,UTC+05:00,4285.0,4231.0,932.0,932.0,,-904.0,-904.0,,100.0
Inverex Backup 6kW,2024/11/14 11:10,UTC+05:00,4248.0,3627.0,368.0,368.0,,-911.0,-911.0,,100.0
Inverex Backup 6kW,2024/11/14 11:15,UTC+05:00,4221.0,3488.0,249.0,249.0,,-917.0,-917.0,,100.0
Inverex Backup 6kW,2024/11/14 11:20,UTC+05:00,4264.0,3915.0,641.0,641.0,,-923.0,-923.0,,100.0
Inverex Backup 6kW,2024/11/14 11:25,UTC+05:00,4171.0,3886.0,702.0,702.0,,-922.0,-922.0,,100.0
Inverex Backup 6kW,2024/11/14 11:35,UTC+05:00,4151.0,3710.0,547.0,547.0,,-931.0,-931.0,,100.0
Inverex Backup 6kW,2024/11/14 11:40,UTC+05:00,4408.0,3733.0,327.0,327.0,,-931.0,-931.0,,100.0
Inverex Backup 6kW,2024/11/14 11:45,UTC+05:00,4390.0,3478.0,0.0,0.0,,-826.0,-826.0,,100.0
Inverex Backup 6kW,2024/11/14 11:50,UTC+05:00,4157.0,3468.0,301.0,301.0,,-935.0,-935.0,,100.0
Inverex Backup 6kW,2024/11/14 11:55,UTC+05:00,4233.0,3576.0,338.0,338.0,,-940.0,-940.0,,100.0
Inverex Backup 6kW,2024/11/14 12:00,UTC+05:00,4261.0,3551.0,295.0,295.0,,-945.0,-945.0,,100.0
Inverex Backup 6kW,2024/11/14 12:05,UTC+05:00,4198.0,3529.0,349.0,349.0,,-953.0,-953.0,,100.0
Inverex Backup 6kW,2024/11/14 12:10,UTC+05:00,4018.0,3376.0,364.0,364.0,,-957.0,-957.0,,100.0
Inverex Backup 6kW,2024/11/14 12:20,UTC+05:00,4041.0,3066.0,46.0,46.0,,-967.0,-967.0,,100.0
Inverex Backup 6kW,2024/11/14 12:25,UTC+05:00,4110.0,3889.0,810.0,810.0,,-971.0,-971.0,,100.0
Inverex Backup 6kW,2024/11/14 12:30,UTC+05:00,3728.0,2810.0,0.0,0.0,,-871.0,-871.0,,100.0
Inverex Backup 6kW,2024/11/14 12:35,UTC+05:00,3770.0,2812.0,0.0,0.0,,-877.0,-877.0,,100.0
Inverex Backup 6kW,2024/11/14 12:40,UTC+05:00,3967.0,3003.0,0.0,0.0,,-870.0,-870.0,,100.0
Inverex Backup 6kW,2024/11/14 12:45,UTC+05:00,4055.0,3062.0,0.0,0.0,,-896.0,-896.0,,100.0
Inverex Backup 6kW,2024/11/14 12:50,UTC+05:00,4025.0,3231.0,0.0,0.0,,-712.0,-712.0,,100.0
Inverex Backup 6kW,2024/11/14 12:55,UTC+05:00,3900.0,3236.0,0.0,0.0,,-604.0,-604.0,,100.0
Inverex Backup 6kW,2024/11/14 13:05,UTC+05:00,3814.0,3185.0,0.0,0.0,,-571.0,-571.0,,100.0
Inverex Backup 6kW,2024/11/14 13:10,UTC+05:00,3880.0,3032.0,0.0,0.0,,-796.0,-796.0,,100.0
Inverex Backup 6kW,2024/11/14 13:15,UTC+05:00,3763.0,2787.0,0.0,0.0,,-927.0,-927.0,,100.0
Inverex Backup 6kW,2024/11/14 13:20,UTC+05:00,3763.0,2787.0,0.0,0.0,,-931.0,-931.0,,100.0
Inverex Backup 6kW,2024/11/14 13:25,UTC+05:00,3773.0,2789.0,0.0,0.0,,-942.0,-942.0,,100.0
Inverex Backup 6kW,2024/11/14 13:30,UTC+05:00,3702.0,2752.0,0.0,0.0,,-902.0,-902.0,,100.0
Inverex Backup 6kW,2024/11/14 13:35,UTC+05:00,3758.0,2760.0,0.0,0.0,,-955.0,-955.0,,100.0
Inverex Backup 6kW,2024/11/14 13:40,UTC+05:00,3668.0,3090.0,525.0,525.0,,-1063.0,-1063.0,,100.0
Inverex Backup 6kW,2024/11/14 13:50,UTC+05:00,3694.0,3414.0,841.0,841.0,,-1061.0,-1061.0,,100.0
Inverex Backup 6kW,2024/11/14 13:55,UTC+05:00,3606.0,3229.0,767.0,767.0,,-1064.0,-1064.0,,100.0
Inverex Backup 6kW,2024/11/14 14:00,UTC+05:00,3588.0,3226.0,778.0,778.0,,-1073.0,-1073.0,,100.0
Inverex Backup 6kW,2024/11/14 14:05,UTC+05:00,3575.0,3277.0,836.0,836.0,,-1073.0,-1073.0,,100.0
Inverex Backup 6kW,2024/11/14 14:10,UTC+05:00,3329.0,3076.0,878.0,878.0,,-1081.0,-1081.0,,100.0
Inverex Backup 6kW,2024/11/14 14:15,UTC+05:00,3191.0,3025.0,964.0,964.0,,-1086.0,-1086.0,,100.0
Inverex Backup 6kW,2024/11/14 14:20,UTC+05:00,3098.0,3019.0,1063.0,1063.0,,-1094.0,-1094.0,,100.0
Inverex Backup 6kW,2024/11/14 14:25,UTC+05:00,2985.0,3171.0,1321.0,1321.0,,-1095.0,-1095.0,,100.0
Inverex Backup 6kW,2024/11/14 14:35,UTC+05:00,2900.0,3291.0,1544.0,1544.0,,-1103.0,-1103.0,,100.0
Inverex Backup 6kW,2024/11/14 14:40,UTC+05:00,2859.0,3238.0,1535.0,1535.0,,-1103.0,-1103.0,,100.0
Inverex Backup 6kW,2024/11/14 14:45,UTC+05:00,2786.0,3263.0,1638.0,1638.0,,-1110.0,-1110.0,,100.0
Inverex Backup 6kW,2024/11/14 14:50,UTC+05:00,2575.0,3078.0,1669.0,1669.0,,-1116.0,-1116.0,,100.0
Inverex Backup 6kW,2024/11/14 14:55,UTC+05:00,2514.0,3144.0,1808.0,1808.0,,-1118.0,-1118.0,,100.0
Inverex Backup 6kW,2024/11/14 15:00,UTC+05:00,2385.0,1177.0,-39.0,,-39.0,-1122.0,-1122.0,,100.0
Inverex Backup 6kW,2024/11/14 15:05,UTC+05:00,2265.0,1145.0,46.0,46.0,,-1126.0,-1126.0,,100.0
Inverex Backup 6kW,2024/11/14 15:10,UTC+05:00,2221.0,1052.0,0.0,0.0,,-1132.0,-1132.0,,100.0
Inverex Backup 6kW,2024/11/14 15:20,UTC+05:00,2124.0,1217.0,267.0,267.0,,-1138.0,-1138.0,,100.0
Inverex Backup 6kW,2024/11/14 15:25,UTC+05:00,2025.0,1206.0,361.0,361.0,,-1143.0,-1143.0,,100.0
Inverex Backup 6kW,2024/11/14 15:30,UTC+05:00,1902.0,3195.0,2468.0,2468.0,,-1145.0,-1145.0,,100.0
Inverex Backup 6kW,2024/11/14 15:35,UTC+05:00,1817.0,3259.0,2619.0,2619.0,,-1148.0,-1148.0,,100.0
Inverex Backup 6kW,2024/11/14 15:40,UTC+05:00,1723.0,1031.0,485.0,485.0,,-1154.0,-1154.0,,100.0
Inverex Backup 6kW,2024/11/14 15:45,UTC+05:00,1588.0,3164.0,2740.0,2740.0,,-1162.0,-1162.0,,100.0
Inverex Backup 6kW,2024/11/14 15:50,UTC+05:00,1517.0,1029.0,680.0,680.0,,-1164.0,-1164.0,,100.0
Inverex Backup 6kW,2024/11/14 15:55,UTC+05:00,1411.0,1217.0,975.0,975.0,,-1167.0,-1167.0,,100.0
Inverex Backup 6kW,2024/11/14 16:00,UTC+05:00,1292.0,1154.0,1032.0,1032.0,,-1173.0,-1173.0,,100.0
Inverex Backup 6kW,2024/11/14 16:10,UTC+05:00,1189.0,945.0,922.0,922.0,,-1176.0,-1176.0,,100.0
Inverex Backup 6kW,2024/11/14 16:15,UTC+05:00,1114.0,1010.0,1081.0,1081.0,,-1179.0,-1179.0,,100.0
Inverex Backup 6kW,2024/11/14 16:20,UTC+05:00,984.0,1006.0,1221.0,1221.0,,-1187.0,-1187.0,,100.0
Inverex Backup 6kW,2024/11/14 16:25,UTC+05:00,840.0,974.0,1338.0,1338.0,,-1190.0,-1190.0,,100.0
Inverex Backup 6kW,2024/11/14 16:30,UTC+05:00,723.0,902.0,1414.0,1414.0,,-1200.0,-1200.0,,100.0
Inverex Backup 6kW,2024/11/14 16:35,UTC+05:00,620.0,1100.0,1685.0,1685.0,,-1169.0,-1169.0,,100.0
Inverex Backup 6kW,2024/11/14 16:40,UTC+05:00,527.0,883.0,1466.0,1466.0,,-1072.0,-1072.0,,100.0
Inverex Backup 6kW,2024/11/14 16:50,UTC+05:00,437.0,899.0,1480.0,1480.0,,-985.0,-985.0,,100.0
Inverex Backup 6kW,2024/11/14 16:55,UTC+05:00,343.0,716.0,1293.0,1293.0,,-890.0,-890.0,,100.0
Inverex Backup 6kW,2024/11/14 17:00,UTC+05:00,262.0,783.0,1358.0,1358.0,,-806.0,-806.0,,100.0
Inverex Backup 6kW,2024/11/14 17:05,UTC+05:00,179.0,791.0,1362.0,1362.0,,-727.0,-727.0,,100.0
Inverex Backup 6kW,2024/11/14 17:10,UTC+05:00,112.0,808.0,1375.0,1375.0,,-653.0,-653.0,,100.0
Inverex Backup 6kW,2024/11/14 17:15,UTC+05:00,61.0,737.0,1302.0,1302.0,,-592.0,-592.0,,100.0
Inverex Backup 6kW,2024/11/14 17:20,UTC+05:00,23.0,803.0,0.0,0.0,,764.0,,764.0,99.0
Inverex Backup 6kW,2024/11/14 17:25,UTC+05:00,0.0,807.0,1341.0,1341.0,,-455.0,-455.0,,98.0
Inverex Backup 6kW,2024/11/14 17:35,UTC+05:00,0.0,787.0,1328.0,1328.0,,-452.0,-452.0,,99.0
Inverex Backup 6kW,2024/11/14 17:40,UTC+05:00,0.0,757.0,1300.0,1300.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 17:45,UTC+05:00,0.0,771.0,1315.0,1315.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 17:50,UTC+05:00,0.0,727.0,1276.0,1276.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 17:55,UTC+05:00,0.0,742.0,1295.0,1295.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 18:00,UTC+05:00,0.0,790.0,1343.0,1343.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/14 18:05,UTC+05:00,0.0,961.0,1515.0,1515.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 18:10,UTC+05:00,0.0,698.0,1254.0,1254.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 18:20,UTC+05:00,0.0,642.0,1197.0,1197.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 18:25,UTC+05:00,0.0,713.0,1269.0,1269.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 18:30,UTC+05:00,0.0,950.0,1505.0,1505.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 18:35,UTC+05:00,0.0,936.0,1492.0,1492.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 18:40,UTC+05:00,0.0,1269.0,1827.0,1827.0,,-458.0,-458.0,,100.0
Inverex Backup 6kW,2024/11/14 18:45,UTC+05:00,0.0,1262.0,0.0,0.0,,1309.0,,1309.0,99.0
Inverex Backup 6kW,2024/11/14 18:50,UTC+05:00,0.0,1387.0,0.0,0.0,,1432.0,,1432.0,97.0
Inverex Backup 6kW,2024/11/14 18:55,UTC+05:00,0.0,1200.0,0.0,0.0,,1247.0,,1247.0,95.0
Inverex Backup 6kW,2024/11/14 19:05,UTC+05:00,0.0,1075.0,0.0,0.0,,1120.0,,1120.0,93.0
Inverex Backup 6kW,2024/11/14 19:10,UTC+05:00,0.0,1109.0,0.0,0.0,,1156.0,,1156.0,92.0
Inverex Backup 6kW,2024/11/14 19:15,UTC+05:00,0.0,1038.0,0.0,0.0,,1086.0,,1086.0,90.0
Inverex Backup 6kW,2024/11/14 19:20,UTC+05:00,0.0,996.0,0.0,0.0,,1042.0,,1042.0,89.0
Inverex Backup 6kW,2024/11/14 19:25,UTC+05:00,0.0,1009.0,0.0,0.0,,1053.0,,1053.0,87.0
Inverex Backup 6kW,2024/11/14 19:30,UTC+05:00,0.0,993.0,0.0,0.0,,1039.0,,1039.0,86.0
Inverex Backup 6kW,2024/11/14 19:35,UTC+05:00,0.0,1164.0,0.0,0.0,,1209.0,,1209.0,84.0
Inverex Backup 6kW,2024/11/14 19:40,UTC+05:00,0.0,1161.0,0.0,0.0,,1208.0,,1208.0,83.0
Inverex Backup 6kW,2024/11/14 19:50,UTC+05:00,0.0,1132.0,1655.0,1655.0,,-425.0,-425.0,,82.0
Inverex Backup 6kW,2024/11/14 19:55,UTC+05:00,0.0,943.0,1474.0,1474.0,,-434.0,-434.0,,83.0
Inverex Backup 6kW,2024/11/14 20:00,UTC+05:00,0.0,952.0,1484.0,1484.0,,-434.0,-434.0,,84.0
Inverex Backup 6kW,2024/11/14 20:05,UTC+05:00,0.0,950.0,1483.0,1483.0,,-435.0,-435.0,,84.0
Inverex Backup 6kW,2024/11/14 20:10,UTC+05:00,0.0,949.0,1484.0,1484.0,,-438.0,-438.0,,85.0
Inverex Backup 6kW,2024/11/14 20:15,UTC+05:00,0.0,994.0,1529.0,1529.0,,-436.0,-436.0,,85.0
Inverex Backup 6kW,2024/11/14 20:20,UTC+05:00,0.0,1248.0,1783.0,1783.0,,-436.0,-436.0,,86.0
Inverex Backup 6kW,2024/11/14 20:25,UTC+05:00,0.0,1069.0,1605.0,1605.0,,-438.0,-438.0,,87.0
Inverex Backup 6kW,2024/11/14 20:35,UTC+05:00,0.0,1111.0,1649.0,1649.0,,-439.0,-439.0,,87.0
Inverex Backup 6kW,2024/11/14 20:40,UTC+05:00,0.0,1168.0,1704.0,1704.0,,-439.0,-439.0,,88.0
Inverex Backup 6kW,2024/11/14 20:45,UTC+05:00,0.0,1185.0,1722.0,1722.0,,-439.0,-439.0,,88.0
Inverex Backup 6kW,2024/11/14 20:50,UTC+05:00,0.0,1158.0,1696.0,1696.0,,-439.0,-439.0,,89.0
Inverex Backup 6kW,2024/11/14 20:55,UTC+05:00,0.0,1188.0,1726.0,1726.0,,-439.0,-439.0,,90.0
Inverex Backup 6kW,2024/11/14 21:00,UTC+05:00,0.0,1016.0,1554.0,1554.0,,-437.0,-437.0,,90.0
Inverex Backup 6kW,2024/11/14 21:10,UTC+05:00,0.0,1275.0,1813.0,1813.0,,-441.0,-441.0,,91.0
Inverex Backup 6kW,2024/11/14 21:15,UTC+05:00,0.0,1375.0,1915.0,1915.0,,-442.0,-442.0,,92.0
Inverex Backup 6kW,2024/11/14 21:20,UTC+05:00,0.0,1362.0,1903.0,1903.0,,-440.0,-440.0,,92.0
Inverex Backup 6kW,2024/11/14 21:25,UTC+05:00,0.0,1179.0,1720.0,1720.0,,-444.0,-444.0,,93.0
Inverex Backup 6kW,2024/11/14 21:30,UTC+05:00,0.0,1265.0,1809.0,1809.0,,-442.0,-442.0,,93.0
Inverex Backup 6kW,2024/11/14 21:35,UTC+05:00,0.0,1253.0,1795.0,1795.0,,-445.0,-445.0,,94.0
Inverex Backup 6kW,2024/11/14 21:40,UTC+05:00,0.0,1192.0,1734.0,1734.0,,-443.0,-443.0,,95.0
Inverex Backup 6kW,2024/11/14 21:50,UTC+05:00,0.0,1238.0,1781.0,1781.0,,-446.0,-446.0,,95.0
Inverex Backup 6kW,2024/11/14 21:55,UTC+05:00,0.0,1427.0,1971.0,1971.0,,-444.0,-444.0,,96.0
Inverex Backup 6kW,2024/11/14 22:00,UTC+05:00,0.0,1229.0,1774.0,1774.0,,-445.0,-445.0,,96.0
Inverex Backup 6kW,2024/11/14 22:05,UTC+05:00,0.0,1253.0,1800.0,1800.0,,-445.0,-445.0,,97.0
Inverex Backup 6kW,2024/11/14 22:10,UTC+05:00,0.0,1066.0,1612.0,1612.0,,-445.0,-445.0,,98.0
Inverex Backup 6kW,2024/11/14 22:15,UTC+05:00,0.0,1136.0,1684.0,1684.0,,-447.0,-447.0,,98.0
Inverex Backup 6kW,2024/11/14 22:20,UTC+05:00,0.0,1121.0,1670.0,1670.0,,-449.0,-449.0,,99.0
Inverex Backup 6kW,2024/11/14 22:25,UTC+05:00,0.0,1146.0,1694.0,1694.0,,-446.0,-446.0,,100.0
Inverex Backup 6kW,2024/11/14 22:35,UTC+05:00,0.0,1147.0,1698.0,1698.0,,-448.0,-448.0,,100.0
Inverex Backup 6kW,2024/11/14 22:40,UTC+05:00,0.0,1312.0,1865.0,1865.0,,-450.0,-450.0,,100.0
Inverex Backup 6kW,2024/11/14 22:45,UTC+05:00,0.0,1327.0,1880.0,1880.0,,-453.0,-453.0,,100.0
Inverex Backup 6kW,2024/11/14 22:50,UTC+05:00,0.0,1296.0,1852.0,1852.0,,-452.0,-452.0,,100.0
Inverex Backup 6kW,2024/11/14 22:55,UTC+05:00,0.0,972.0,1532.0,1532.0,,-455.0,-455.0,,100.0
Inverex Backup 6kW,2024/11/14 23:00,UTC+05:00,0.0,1039.0,1599.0,1599.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/14 23:05,UTC+05:00,0.0,1073.0,1636.0,1636.0,,-461.0,-461.0,,100.0
Inverex Backup 6kW,2024/11/14 23:10,UTC+05:00,0.0,1474.0,2040.0,2040.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/14 23:15,UTC+05:00,0.0,1483.0,2049.0,2049.0,,-463.0,-463.0,,100.0
Inverex Backup 6kW,2024/11/14 23:20,UTC+05:00,0.0,1650.0,2220.0,2220.0,,-465.0,-465.0,,100.0
Inverex Backup 6kW,2024/11/14 23:25,UTC+05:00,0.0,1615.0,2173.0,2173.0,,-457.0,-457.0,,100.0
Inverex Backup 6kW,2024/11/14 23:35,UTC+05:00,0.0,1467.0,2025.0,2025.0,,-456.0,-456.0,,100.0
Inverex Backup 6kW,2024/11/14 23:40,UTC+05:00,0.0,1471.0,2031.0,2031.0,,-460.0,-460.0,,100.0
Inverex Backup 6kW,2024/11/14 23:45,UTC+05:00,0.0,1311.0,1872.0,1872.0,,-459.0,-459.0,,100.0
Inverex Backup 6kW,2024/11/14 23:50,UTC+05:00,0.0,753.0,0.0,0.0,,799.0,,799.0,98.0
Inverex Backup 6kW,2024/11/14 23:55,UTC+05:00,0.0,753.0,0.0,0.0,,796.0,,796.0,97.0
Inverex Backup 6kW,2024/11/15 00:00,UTC+05:00,0.0,943.0,0.0,0.0,,990.0,,990.0,96.0
Inverex Backup 6kW,2024/11/15 00:05,UTC+05:00,0.0,924.0,0.0,0.0,,969.0,,969.0,95.0
Inverex Backup 6kW,2024/11/15 00:10,UTC+05:00,0.0,912.0,0.0,0.0,,956.0,,956.0,93.0
Inverex Backup 6kW,2024/11/15 00:20,UTC+05:00,0.0,739.0,0.0,0.0,,785.0,,785.0,92.0
Inverex Backup 6kW,2024/11/15 00:25,UTC+05:00,0.0,736.0,0.0,0.0,,779.0,,779.0,91.0
Inverex Backup 6kW,2024/11/15 00:30,UTC+05:00,0.0,736.0,0.0,0.0,,786.0,,786.0,90.0
Inverex Backup 6kW,2024/11/15 00:35,UTC+05:00,0.0,737.0,0.0,0.0,,783.0,,783.0,89.0
Inverex Backup 6kW,2024/11/15 00:40,UTC+05:00,0.0,733.0,0.0,0.0,,778.0,,778.0,88.0
Inverex Backup 6kW,2024/11/15 00:45,UTC+05:00,0.0,718.0,0.0,0.0,,764.0,,764.0,87.0
Inverex Backup 6kW,2024/11/15 00:50,UTC+05:00,0.0,878.0,1389.0,1389.0,,-413.0,-413.0,,87.0
Inverex Backup 6kW,2024/11/15 00:55,UTC+05:00,0.0,870.0,1384.0,1384.0,,-419.0,-419.0,,88.0
Inverex Backup 6kW,2024/11/15 01:00,UTC+05:00,0.0,861.0,1374.0,1374.0,,-418.0,-418.0,,88.0
Inverex Backup 6kW,2024/11/15 01:05,UTC+05:00,0.0,702.0,1232.0,1232.0,,-430.0,-430.0,,88.0
Inverex Backup 6kW,2024/11/15 01:10,UTC+05:00,0.0,704.0,1239.0,1239.0,,-432.0,-432.0,,89.0
Inverex Backup 6kW,2024/11/15 01:15,UTC+05:00,0.0,710.0,1250.0,1250.0,,-437.0,-437.0,,90.0
Inverex Backup 6kW,2024/11/15 01:20,UTC+05:00,0.0,708.0,1248.0,1248.0,,-440.0,-440.0,,90.0
Inverex Backup 6kW,2024/11/15 01:25,UTC+05:00,0.0,706.0,1248.0,1248.0,,-439.0,-439.0,,91.0
Inverex Backup 6kW,2024/11/15 01:30,UTC+05:00,0.0,887.0,1431.0,1431.0,,-444.0,-444.0,,91.0
Inverex Backup 6kW,2024/11/15 01:40,UTC+05:00,0.0,880.0,1422.0,1422.0,,-440.0,-440.0,,92.0
Inverex Backup 6kW,2024/11/15 01:45,UTC+05:00,0.0,883.0,1427.0,1427.0,,-437.0,-437.0,,93.0
Inverex Backup 6kW,2024/11/15 01:50,UTC+05:00,0.0,705.0,1251.0,1251.0,,-441.0,-441.0,,93.0
Inverex Backup 6kW,2024/11/15 01:55,UTC+05:00,0.0,706.0,1252.0,1252.0,,-441.0,-441.0,,94.0
Inverex Backup 6kW,2024/11/15 02:00,UTC+05:00,0.0,705.0,1252.0,1252.0,,-444.0,-444.0,,94.0
Inverex Backup 6kW,2024/11/15 02:05,UTC+05:00,0.0,713.0,1261.0,1261.0,,-444.0,-444.0,,95.0
Inverex Backup 6kW,2024/11/15 02:10,UTC+05:00,0.0,713.0,1262.0,1262.0,,-442.0,-442.0,,96.0
Inverex Backup 6kW,2024/11/15 02:15,UTC+05:00,0.0,887.0,1436.0,1436.0,,-445.0,-445.0,,96.0
Inverex Backup 6kW,2024/11/15 02:20,UTC+05:00,0.0,869.0,1421.0,1421.0,,-447.0,-447.0,,97.0
Inverex Backup 6kW,2024/11/15 02:30,UTC+05:00,0.0,1059.0,1613.0,1613.0,,-448.0,-448.0,,97.0
Inverex Backup 6kW,2024/11/15 02:35,UTC+05:00,0.0,897.0,1452.0,1452.0,,-445.0,-445.0,,98.0
Inverex Backup 6kW,2024/11/15 02:40,UTC+05:00,0.0,892.0,1448.0,1448.0,,-449.0,-449.0,,99.0
Inverex Backup 6kW,2024/11/15 02:45,UTC+05:00,0.0,887.0,1445.0,1445.0,,-454.0,-454.0,,99.0
Inverex Backup 6kW,2024/11/15 02:50,UTC+05:00,0.0,887.0,1447.0,1447.0,,-451.0,-451.0,,100.0
Inverex Backup 6kW,2024/11/15 02:55,UTC+05:00,0.0,888.0,1448.0,1448.0,,-452.0,-452.0,,100.0
Inverex Backup 6kW,2024/11/15 03:00,UTC+05:00,0.0,1071.0,1635.0,1635.0,,-456.0,-456.0,,100.0
